FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,NONFIN_ASSETS,Attività non finanziarie,VALUATION,Valutazione,ADJUSTMENT,Correzione,EDITION,Edizione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N112,Fabbricati non residenziali e altre opere,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2023-Q1,21766.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N112,Fabbricati non residenziali e altre opere,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2023-Q2,21196.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N112,Fabbricati non residenziali e altre opere,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2023-Q3,21745.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N112,Fabbricati non residenziali e altre opere,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2023-Q4,22407.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N112,Fabbricati non residenziali e altre opere,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2024-Q1,23151.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N112,Fabbricati non residenziali e altre opere,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2024-Q2,24039.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N112,Fabbricati non residenziali e altre opere,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2024-Q3,25407.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N112,Fabbricati non residenziali e altre opere,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2024-Q4,27083.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N112,Fabbricati non residenziali e altre opere,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2025-Q1,27548.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N112,Fabbricati non residenziali e altre opere,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2025-Q2,27987.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N112,Fabbricati non residenziali e altre opere,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2025-Q3,28115.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1996-Q1,17459.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1996-Q2,23382.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1996-Q3,26237.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1996-Q4,26143.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1997-Q1,25368.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1997-Q2,24724.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1997-Q3,24196.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1997-Q4,24856,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1998-Q1,25809.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1998-Q2,26979.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1998-Q3,27460.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1998-Q4,27931.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1999-Q1,28900,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1999-Q2,28594.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1999-Q3,28560.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,1999-Q4,29169.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2000-Q1,30847.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2000-Q2,31579.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2000-Q3,32187.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2000-Q4,31361.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2001-Q1,31781.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2001-Q2,31870.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2001-Q3,31422.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2001-Q4,31029.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2002-Q1,31766.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2002-Q2,31529.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2002-Q3,31988.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2002-Q4,34105.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2003-Q1,31047.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2003-Q2,30833.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2003-Q3,30505.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2003-Q4,31513.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2004-Q1,32386.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2004-Q2,32496.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2004-Q3,31836.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2004-Q4,31840,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2005-Q1,32319.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2005-Q2,32870.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2005-Q3,33257.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2005-Q4,33742.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2006-Q1,34243.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2006-Q2,34629.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2006-Q3,34606.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2006-Q4,35493.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2007-Q1,35151.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2007-Q2,35378.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2007-Q3,36295.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2007-Q4,35778.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2008-Q1,35211,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2008-Q2,35933.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2008-Q3,33671,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2008-Q4,31855.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2009-Q1,29099.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2009-Q2,28490.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2009-Q3,28063.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2009-Q4,30898,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q1,30151.5,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q2,31675.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q3,30523.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q4,31679.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q1,31903.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q2,30884,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q3,30626.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q4,30135.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q1,28238,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q2,27345.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q3,26436.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q4,25852.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q1,24975.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q2,25235.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q3,25060.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q4,25068.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q1,25871.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q2,25424,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q3,25490.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q4,26119.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2015-Q1,26756.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2015-Q2,27358.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2015-Q3,26494.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2015-Q4,26396.1,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2016-Q1,28118.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2016-Q2,27821.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2016-Q3,29083,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2016-Q4,30635.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2017-Q1,29502.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2017-Q2,29807.7,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2017-Q3,31551.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2017-Q4,32138.2,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2018-Q1,32273.8,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2018-Q2,33335.6,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2018-Q3,32101.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2018-Q4,31450.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2019-Q1,32067.9,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2019-Q2,33158.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2019-Q3,32076.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2019-Q4,31833.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2020-Q1,28709,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2020-Q2,24091.3,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2020-Q3,30875.4,,
Q,Trimestrale,IT,Italia,P51G_D_W0_S1,Investimenti fissi lordi,N11M,Impianti e macchinari e armamenti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2020-Q4,31408.6,,
